SalesRecordID,WeekStartDate,StoreID,ProductID,SupplierID,RecordType,Units,ListUnitPrice,DiscountRate,GrossSales,DiscountAmount,NetSales,UnitCost,CostOfGoodsSold,GrossProfit,PromotionName,BasketCount
SL051168,2026-07-06,ST005,PR040,SUP010,Sale,57,39.24,0.2197,2236.68,491.37,1745.31,26.49,1509.93,235.38,Winter Price Lock,32
SL051169,2026-07-06,ST005,PR041,SUP010,Sale,65,33.05,0.1981,2148.25,425.62,1722.63,21.13,1373.45,349.18,Winter Price Lock,55
SL051170,2026-07-06,ST005,PR042,SUP004,Sale,70,75.26,0.2608,5268.2,1374.13,3894.07,51.63,3614.1,279.97,Winter Price Lock,38
SL051171,2026-07-06,ST005,PR043,SUP010,Sale,82,28.51,0.2086,2337.82,487.76,1850.06,18.96,1554.72,295.34,Winter Price Lock,56
SL051172,2026-07-06,ST005,PR044,SUP004,Sale,40,120.75,0.1768,4830.0,853.94,3976.06,86.04,3441.6,534.46,Winter Price Lock,26
SL051173,2026-07-06,ST005,PR045,SUP010,Sale,58,43.49,0.1746,2522.42,440.41,2082.01,26.23,1521.34,560.67,Winter Price Lock,35
SL051174,2026-07-06,ST005,PR046,SUP011,Sale,68,37.72,0.1654,2564.96,424.21,2140.75,23.1,1570.8,569.95,Winter Price Lock,49
SL051175,2026-07-06,ST005,PR047,SUP004,Sale,70,49.13,0.2186,3439.1,751.7,2687.4,31.8,2226.0,461.4,Winter Price Lock,40
SL051176,2026-07-06,ST005,PR048,SUP011,Sale,81,44.32,0.1893,3589.92,679.71,2910.21,27.76,2248.56,661.65,Winter Price Lock,67
SL051177,2026-07-06,ST005,PR049,SUP010,Sale,30,37.49,0.228,1124.7,256.42,868.28,23.63,708.9,159.38,Winter Price Lock,23
SL051178,2026-07-06,ST005,PR050,SUP004,Sale,41,24.82,0.1776,1017.62,180.74,836.88,17.45,715.45,121.43,Winter Price Lock,24
SL051179,2026-07-06,ST005,PR051,SUP005,Sale,49,55.28,0.2637,2708.72,714.26,1994.46,34.96,1713.04,281.42,Winter Price Lock,27
SL051180,2026-07-06,ST005,PR052,SUP005,Sale,43,57.7,0.18,2481.1,446.53,2034.57,36.81,1582.83,451.74,Winter Price Lock,30
SL051181,2026-07-06,ST005,PR053,SUP005,Sale,55,39.93,0.1922,2196.15,422.03,1774.12,24.5,1347.5,426.62,Winter Price Lock,31
SL051182,2026-07-06,ST005,PR054,SUP011,Sale,42,37.36,0.1488,1569.12,233.42,1335.7,22.83,958.86,376.84,Winter Price Lock,35
SL051183,2026-07-06,ST005,PR055,SUP011,Sale,55,34.37,0.2196,1890.35,415.07,1475.28,22.17,1219.35,255.93,Winter Price Lock,36
SL051184,2026-07-06,ST005,PR056,SUP005,Sale,52,70.62,0.1685,3672.24,618.86,3053.38,44.41,2309.32,744.06,Winter Price Lock,37
SL051185,2026-07-06,ST005,PR057,SUP005,Sale,45,58.64,0.2067,2638.8,545.53,2093.27,37.14,1671.3,421.97,Winter Price Lock,25
SL051186,2026-07-06,ST005,PR058,SUP011,Sale,43,46.17,0.193,1985.31,383.12,1602.19,28.03,1205.29,396.9,Winter Price Lock,28
SL051187,2026-07-06,ST005,PR058,SUP011,Return,-2,46.17,0.193,-92.34,-17.82,-74.52,28.03,-56.06,-18.46,Winter Price Lock,-1
SL051188,2026-07-06,ST005,PR059,SUP005,Sale,59,44.12,0.1663,2603.08,432.96,2170.12,29.54,1742.86,427.26,Winter Price Lock,33
SL051189,2026-07-06,ST005,PR060,SUP011,Sale,23,96.02,0.2351,2208.46,519.26,1689.2,58.71,1350.33,338.87,Winter Price Lock,16
SL051190,2026-07-06,ST005,PR061,SUP011,Sale,32,23.66,0.194,757.12,146.87,610.25,14.01,448.32,161.93,Winter Price Lock,19
SL051191,2026-07-06,ST005,PR062,SUP003,Sale,96,34.8,0.1287,3340.8,430.09,2910.71,25.56,2453.76,456.95,Store Manager Markdown,55
SL051192,2026-07-06,ST005,PR063,SUP003,Sale,64,36.77,0.0,2353.28,0.0,2353.28,26.67,1706.88,646.4,No promotion,42
SL051193,2026-07-06,ST005,PR064,SUP009,Sale,64,50.0,0.0,3200.0,0.0,3200.0,33.58,2149.12,1050.88,No promotion,38
SL051194,2026-07-06,ST005,PR065,SUP009,Sale,63,43.97,0.0,2770.11,0.0,2770.11,30.76,1937.88,832.23,No promotion,49
SL051195,2026-07-06,ST005,PR066,SUP009,Sale,69,30.07,0.0,2074.83,0.0,2074.83,20.94,1444.86,629.97,No promotion,40
SL051196,2026-07-06,ST005,PR067,SUP009,Sale,55,32.29,0.0,1775.95,0.0,1775.95,22.05,1212.75,563.2,No promotion,42
SL051197,2026-07-06,ST005,PR068,SUP011,Sale,80,24.99,0.0,1999.2,0.0,1999.2,15.66,1252.8,746.4,No promotion,58
SL051198,2026-07-06,ST005,PR069,SUP011,Sale,68,25.34,0.0,1723.12,0.0,1723.12,15.86,1078.48,644.64,No promotion,59
SL051199,2026-07-06,ST005,PR070,SUP003,Sale,40,65.74,0.0,2629.6,0.0,2629.6,44.13,1765.2,864.4,No promotion,33
SL051200,2026-07-06,ST005,PR071,SUP011,Sale,57,29.82,0.0,1699.74,0.0,1699.74,18.43,1050.51,649.23,No promotion,31
SL051201,2026-07-06,ST005,PR072,SUP011,Sale,58,28.69,0.0,1664.02,0.0,1664.02,18.11,1050.38,613.64,No promotion,35
SL051202,2026-07-06,ST005,PR073,SUP003,Sale,80,46.87,0.0779,3749.6,292.26,3457.34,32.8,2624.0,833.34,Store Manager Markdown,60
SL051203,2026-07-06,ST005,PR074,SUP009,Sale,51,37.88,0.0,1931.88,0.0,1931.88,24.34,1241.34,690.54,No promotion,37
SL051204,2026-07-06,ST005,PR075,SUP003,Sale,50,49.55,0.064,2477.5,158.59,2318.91,31.4,1570.0,748.91,Store Manager Markdown,35
SL051205,2026-07-06,ST005,PR076,SUP011,Sale,65,29.62,0.0,1925.3,0.0,1925.3,18.32,1190.8,734.5,No promotion,51
SL051206,2026-07-06,ST005,PR077,SUP011,Sale,44,19.88,0.0,874.72,0.0,874.72,12.03,529.32,345.4,No promotion,37
SL051207,2026-07-06,ST006,PR001,SUP001,Sale,87,84.8,0.0,7377.6,0.0,7377.6,62.89,5471.43,1906.17,No promotion,59
SL051208,2026-07-06,ST006,PR002,SUP001,Sale,59,43.64,0.0,2574.76,0.0,2574.76,31.61,1864.99,709.77,No promotion,40
SL051209,2026-07-06,ST006,PR003,SUP001,Sale,37,49.44,0.0,1829.28,0.0,1829.28,35.52,1314.24,515.04,No promotion,24
SL051210,2026-07-06,ST006,PR004,SUP008,Sale,64,70.43,0.0,4507.52,0.0,4507.52,54.19,3468.16,1039.36,No promotion,38
SL051211,2026-07-06,ST006,PR005,SUP008,Sale,28,54.46,0.0437,1524.88,66.56,1458.32,38.91,1089.48,368.84,Store Manager Markdown,17
SL051212,2026-07-06,ST006,PR006,SUP012,Sale,87,95.69,0.0,8325.03,0.0,8325.03,77.15,6712.05,1612.98,No promotion,58
SL051213,2026-07-06,ST006,PR007,SUP012,Sale,66,19.41,0.0,1281.06,0.0,1281.06,13.0,858.0,423.06,No promotion,39
SL051214,2026-07-06,ST006,PR008,SUP012,Sale,62,17.89,0.0,1109.18,0.0,1109.18,12.28,761.36,347.82,No promotion,42
SL051215,2026-07-06,ST006,PR009,SUP011,Sale,56,73.66,0.0,4124.96,0.0,4124.96,53.74,3009.44,1115.52,No promotion,39
SL051216,2026-07-06,ST006,PR010,SUP012,Sale,73,24.39,0.0,1780.47,0.0,1780.47,15.86,1157.78,622.69,No promotion,59
SL051217,2026-07-06,ST006,PR011,SUP012,Sale,44,25.34,0.0,1114.96,0.0,1114.96,17.12,753.28,361.68,No promotion,25
SL051218,2026-07-06,ST006,PR012,SUP011,Sale,42,38.41,0.0,1613.22,0.0,1613.22,24.04,1009.68,603.54,No promotion,33
SL051219,2026-07-06,ST006,PR013,SUP011,Sale,61,39.78,0.0,2426.58,0.0,2426.58,27.9,1701.9,724.68,No promotion,40
SL051220,2026-07-06,ST006,PR014,SUP008,Sale,40,29.98,0.0,1199.2,0.0,1199.2,21.43,857.2,342.0,No promotion,24
SL051221,2026-07-06,ST006,PR015,SUP002,Sale,110,37.4,0.0,4114.0,0.0,4114.0,29.03,3193.3,920.7,No promotion,62
SL051222,2026-07-06,ST006,PR016,SUP002,Sale,51,37.89,0.0,1932.39,0.0,1932.39,30.1,1535.1,397.29,No promotion,45
SL051223,2026-07-06,ST006,PR017,SUP002,Sale,71,49.25,0.0,3496.75,0.0,3496.75,36.34,2580.14,916.61,No promotion,38
SL051224,2026-07-06,ST006,PR018,SUP002,Sale,50,108.97,0.0,5448.5,0.0,5448.5,90.52,4526.0,922.5,No promotion,28
SL051225,2026-07-06,ST006,PR019,SUP002,Sale,52,80.21,0.0,4170.92,0.0,4170.92,61.73,3209.96,960.96,No promotion,30
SL051226,2026-07-06,ST006,PR020,SUP007,Sale,57,90.38,0.0,5151.66,0.0,5151.66,73.56,4192.92,958.74,No promotion,34
SL051227,2026-07-06,ST006,PR021,SUP007,Sale,71,67.54,0.0,4795.34,0.0,4795.34,50.58,3591.18,1204.16,No promotion,57
SL051228,2026-07-06,ST006,PR022,SUP002,Sale,64,43.08,0.0,2757.12,0.0,2757.12,30.17,1930.88,826.24,No promotion,57
SL051229,2026-07-06,ST006,PR023,SUP007,Sale,41,39.85,0.0,1633.85,0.0,1633.85,27.14,1112.74,521.11,No promotion,30
SL051230,2026-07-06,ST006,PR024,SUP007,Sale,39,32.85,0.0,1281.15,0.0,1281.15,23.9,932.1,349.05,No promotion,24
SL051231,2026-07-06,ST006,PR025,SUP007,Sale,31,46.79,0.0,1450.49,0.0,1450.49,32.08,994.48,456.01,No promotion,23
SL051232,2026-07-06,ST006,PR026,SUP002,Sale,42,31.58,0.0,1326.36,0.0,1326.36,21.75,913.5,412.86,No promotion,24
SL051233,2026-07-06,ST006,PR027,SUP006,Sale,56,44.61,0.0,2498.16,0.0,2498.16,31.21,1747.76,750.4,No promotion,30
SL051234,2026-07-06,ST006,PR028,SUP006,Sale,67,37.93,0.0,2541.31,0.0,2541.31,25.0,1675.0,866.31,No promotion,38
SL051235,2026-07-06,ST006,PR029,SUP006,Sale,67,55.23,0.0,3700.41,0.0,3700.41,38.16,2556.72,1143.69,No promotion,44
SL051236,2026-07-06,ST006,PR030,SUP003,Sale,53,80.57,0.0,4270.21,0.0,4270.21,51.89,2750.17,1520.04,No promotion,44
SL051237,2026-07-06,ST006,PR031,SUP006,Sale,56,59.79,0.0,3348.24,0.0,3348.24,43.22,2420.32,927.92,No promotion,44
SL051238,2026-07-06,ST006,PR032,SUP006,Sale,51,64.52,0.0,3290.52,0.0,3290.52,46.2,2356.2,934.32,No promotion,39
SL051239,2026-07-06,ST006,PR033,SUP003,Sale,28,61.87,0.0,1732.36,0.0,1732.36,40.76,1141.28,591.08,No promotion,16
SL051240,2026-07-06,ST006,PR034,SUP003,Sale,45,73.4,0.0,3303.0,0.0,3303.0,49.74,2238.3,1064.7,No promotion,27
SL051241,2026-07-06,ST006,PR035,SUP006,Sale,50,39.98,0.0,1999.0,0.0,1999.0,28.95,1447.5,551.5,No promotion,41
SL051242,2026-07-06,ST006,PR036,SUP011,Sale,24,35.81,0.0,859.44,0.0,859.44,22.86,548.64,310.8,No promotion,16
SL051243,2026-07-06,ST006,PR037,SUP003,Sale,33,69.4,0.0,2290.2,0.0,2290.2,46.08,1520.64,769.56,No promotion,26
SL051244,2026-07-06,ST006,PR038,SUP004,Sale,59,109.85,0.2103,6481.15,1363.2,5117.95,79.88,4712.92,405.03,Winter Price Lock,35
SL051245,2026-07-06,ST006,PR039,SUP004,Sale,67,31.9,0.2151,2137.3,459.83,1677.47,20.51,1374.17,303.3,Winter Price Lock,59
SL051246,2026-07-06,ST006,PR040,SUP010,Sale,32,39.24,0.207,1255.68,259.93,995.75,26.37,843.84,151.91,Winter Price Lock,19
SL051247,2026-07-06,ST006,PR041,SUP010,Sale,43,33.05,0.2302,1421.15,327.09,1094.06,20.9,898.7,195.36,Winter Price Lock,28
SL051248,2026-07-06,ST006,PR042,SUP004,Sale,56,75.26,0.1949,4214.56,821.5,3393.06,52.59,2945.04,448.02,Winter Price Lock,31
SL051249,2026-07-06,ST006,PR043,SUP010,Sale,47,28.51,0.231,1339.97,309.58,1030.39,18.89,887.83,142.56,Winter Price Lock,28
SL051250,2026-07-06,ST006,PR044,SUP004,Sale,34,120.75,0.1962,4105.5,805.49,3300.01,85.49,2906.66,393.35,Winter Price Lock,21
SL051251,2026-07-06,ST006,PR045,SUP010,Sale,24,43.49,0.1607,1043.76,167.73,876.03,26.56,637.44,238.59,Winter Price Lock,17
SL051252,2026-07-06,ST006,PR046,SUP011,Sale,30,37.72,0.1942,1131.6,219.76,911.84,22.63,678.9,232.94,Winter Price Lock,17
SL051253,2026-07-06,ST006,PR047,SUP004,Sale,40,49.13,0.17,1965.2,334.04,1631.16,31.88,1275.2,355.96,Winter Price Lock,25
SL051254,2026-07-06,ST006,PR048,SUP011,Sale,36,44.32,0.2215,1595.52,353.34,1242.18,27.6,993.6,248.58,Winter Price Lock,29
SL051255,2026-07-06,ST006,PR049,SUP010,Sale,30,37.49,0.1919,1124.7,215.79,908.91,23.69,710.7,198.21,Winter Price Lock,20
SL051256,2026-07-06,ST006,PR050,SUP004,Sale,48,24.82,0.189,1191.36,225.19,966.17,17.07,819.36,146.81,Winter Price Lock,27
SL051257,2026-07-06,ST006,PR051,SUP005,Sale,43,55.28,0.1949,2377.04,463.21,1913.83,35.22,1514.46,399.37,Winter Price Lock,34
SL051258,2026-07-06,ST006,PR052,SUP005,Sale,31,57.7,0.1777,1788.7,317.83,1470.87,36.95,1145.45,325.42,Winter Price Lock,18
SL051259,2026-07-06,ST006,PR053,SUP005,Sale,55,39.93,0.178,2196.15,390.98,1805.17,24.48,1346.4,458.77,Winter Price Lock,35
SL051260,2026-07-06,ST006,PR054,SUP011,Sale,36,37.36,0.2181,1344.96,293.37,1051.59,22.97,826.92,224.67,Winter Price Lock,30
SL051261,2026-07-06,ST006,PR055,SUP011,Sale,42,34.37,0.2238,1443.54,323.06,1120.48,22.34,938.28,182.2,Winter Price Lock,32
SL051262,2026-07-06,ST006,PR056,SUP005,Sale,36,70.62,0.1857,2542.32,472.17,2070.15,44.67,1608.12,462.03,Winter Price Lock,28
SL051263,2026-07-06,ST006,PR057,SUP005,Sale,46,58.64,0.1895,2697.44,511.06,2186.38,37.0,1702.0,484.38,Winter Price Lock,40
SL051264,2026-07-06,ST006,PR058,SUP011,Sale,21,46.17,0.2099,969.57,203.55,766.02,27.74,582.54,183.48,Winter Price Lock,17
SL051265,2026-07-06,ST006,PR059,SUP005,Sale,52,44.12,0.1927,2294.24,442.15,1852.09,29.42,1529.84,322.25,Winter Price Lock,41
SL051266,2026-07-06,ST006,PR060,SUP011,Sale,30,96.02,0.2059,2880.6,593.23,2287.37,58.4,1752.0,535.37,Winter Price Lock,18
SL051267,2026-07-06,ST006,PR061,SUP011,Sale,35,23.66,0.2351,828.1,194.65,633.45,13.9,486.5,146.95,Winter Price Lock,21
SL051268,2026-07-06,ST006,PR062,SUP003,Sale,39,34.8,0.0,1357.2,0.0,1357.2,25.6,998.4,358.8,No promotion,23
SL051269,2026-07-06,ST006,PR063,SUP003,Sale,48,36.77,0.0,1764.96,0.0,1764.96,27.05,1298.4,466.56,No promotion,38
SL051270,2026-07-06,ST006,PR064,SUP009,Sale,35,50.0,0.0,1750.0,0.0,1750.0,33.5,1172.5,577.5,No promotion,20
SL051271,2026-07-06,ST006,PR065,SUP009,Sale,56,43.97,0.0,2462.32,0.0,2462.32,29.92,1675.52,786.8,No promotion,49
SL051272,2026-07-06,ST006,PR066,SUP009,Sale,61,30.07,0.0,1834.27,0.0,1834.27,21.25,1296.25,538.02,No promotion,49
SL051273,2026-07-06,ST006,PR067,SUP009,Sale,43,32.29,0.0,1388.47,0.0,1388.47,21.65,930.95,457.52,No promotion,27
SL051274,2026-07-06,ST006,PR068,SUP011,Sale,55,24.99,0.0,1374.45,0.0,1374.45,15.61,858.55,515.9,No promotion,34
SL051275,2026-07-06,ST006,PR069,SUP011,Sale,59,25.34,0.0,1495.06,0.0,1495.06,15.92,939.28,555.78,No promotion,43
SL051276,2026-07-06,ST006,PR070,SUP003,Sale,29,65.74,0.0,1906.46,0.0,1906.46,43.73,1268.17,638.29,No promotion,24
SL051277,2026-07-06,ST006,PR071,SUP011,Sale,55,29.82,0.0,1640.1,0.0,1640.1,18.4,1012.0,628.1,No promotion,40
SL051278,2026-07-06,ST006,PR072,SUP011,Sale,46,28.69,0.0,1319.74,0.0,1319.74,18.18,836.28,483.46,No promotion,35
SL051279,2026-07-06,ST006,PR073,SUP003,Sale,38,46.87,0.0669,1781.06,119.13,1661.93,33.01,1254.38,407.55,Store Manager Markdown,23
SL051280,2026-07-06,ST006,PR074,SUP009,Sale,46,37.88,0.1022,1742.48,178.04,1564.44,24.37,1121.02,443.42,Store Manager Markdown,30
SL051281,2026-07-06,ST006,PR075,SUP003,Sale,28,49.55,0.0,1387.4,0.0,1387.4,31.53,882.84,504.56,No promotion,20
SL051282,2026-07-06,ST006,PR076,SUP011,Sale,33,29.62,0.0,977.46,0.0,977.46,18.2,600.6,376.86,No promotion,18
SL051283,2026-07-06,ST006,PR077,SUP011,Sale,38,19.88,0.0,755.44,0.0,755.44,11.89,451.82,303.62,No promotion,22
SL051284,2026-07-06,ST007,PR001,SUP001,Sale,93,84.8,0.063,7886.4,496.46,7389.94,63.37,5893.41,1496.53,Store Manager Markdown,83
SL051285,2026-07-06,ST007,PR002,SUP001,Sale,69,43.64,0.0,3011.16,0.0,3011.16,30.94,2134.86,876.3,No promotion,57
SL051286,2026-07-06,ST007,PR003,SUP001,Sale,54,49.44,0.0,2669.76,0.0,2669.76,35.72,1928.88,740.88,No promotion,31
SL051287,2026-07-06,ST007,PR004,SUP008,Sale,65,70.43,0.0,4577.95,0.0,4577.95,54.58,3547.7,1030.25,No promotion,57
SL051288,2026-07-06,ST007,PR005,SUP008,Sale,52,54.46,0.0,2831.92,0.0,2831.92,39.08,2032.16,799.76,No promotion,35
SL051289,2026-07-06,ST007,PR006,SUP012,Sale,99,95.69,0.0,9473.31,0.0,9473.31,75.41,7465.59,2007.72,No promotion,71
SL051290,2026-07-06,ST007,PR007,SUP012,Sale,62,19.41,0.0,1203.42,0.0,1203.42,12.85,796.7,406.72,No promotion,45
SL051291,2026-07-06,ST007,PR008,SUP012,Sale,65,17.89,0.0,1162.85,0.0,1162.85,12.26,796.9,365.95,No promotion,49
SL051292,2026-07-06,ST007,PR009,SUP011,Sale,48,73.66,0.0,3535.68,0.0,3535.68,52.92,2540.16,995.52,No promotion,40
SL051293,2026-07-06,ST007,PR010,SUP012,Sale,51,24.39,0.0,1243.89,0.0,1243.89,15.98,814.98,428.91,No promotion,42
SL051294,2026-07-06,ST007,PR011,SUP012,Sale,42,25.34,0.0,1064.28,0.0,1064.28,16.92,710.64,353.64,No promotion,32
SL051295,2026-07-06,ST007,PR012,SUP011,Sale,41,38.41,0.0,1574.81,0.0,1574.81,24.07,986.87,587.94,No promotion,33
SL051296,2026-07-06,ST007,PR013,SUP011,Sale,65,39.78,0.0,2585.7,0.0,2585.7,27.54,1790.1,795.6,No promotion,47
SL051297,2026-07-06,ST007,PR014,SUP008,Sale,46,29.98,0.0,1379.08,0.0,1379.08,21.2,975.2,403.88,No promotion,31
SL051298,2026-07-06,ST007,PR015,SUP002,Sale,129,37.4,0.0,4824.6,0.0,4824.6,29.13,3757.77,1066.83,No promotion,106
SL051299,2026-07-06,ST007,PR016,SUP002,Sale,72,37.89,0.0,2728.08,0.0,2728.08,29.43,2118.96,609.12,No promotion,52
SL051300,2026-07-06,ST007,PR017,SUP002,Sale,60,49.25,0.0,2955.0,0.0,2955.0,36.91,2214.6,740.4,No promotion,37
SL051301,2026-07-06,ST007,PR018,SUP002,Sale,78,108.97,0.0,8499.66,0.0,8499.66,90.04,7023.12,1476.54,No promotion,57
SL051302,2026-07-06,ST007,PR019,SUP002,Sale,38,80.21,0.0,3047.98,0.0,3047.98,63.64,2418.32,629.66,No promotion,22
SL051303,2026-07-06,ST007,PR020,SUP007,Sale,60,90.38,0.0,5422.8,0.0,5422.8,73.79,4427.4,995.4,No promotion,34
SL051304,2026-07-06,ST007,PR021,SUP007,Sale,95,67.54,0.0,6416.3,0.0,6416.3,50.43,4790.85,1625.45,No promotion,60
SL051305,2026-07-06,ST007,PR022,SUP002,Sale,69,43.08,0.0,2972.52,0.0,2972.52,29.8,2056.2,916.32,No promotion,54
SL051306,2026-07-06,ST007,PR023,SUP007,Sale,49,39.85,0.0,1952.65,0.0,1952.65,27.22,1333.78,618.87,No promotion,26
SL051307,2026-07-06,ST007,PR024,SUP007,Sale,27,32.85,0.0,886.95,0.0,886.95,23.53,635.31,251.64,No promotion,18
SL051308,2026-07-06,ST007,PR025,SUP007,Sale,28,46.79,0.0,1310.12,0.0,1310.12,32.12,899.36,410.76,No promotion,21
SL051309,2026-07-06,ST007,PR026,SUP002,Sale,31,31.58,0.0,978.98,0.0,978.98,21.82,676.42,302.56,No promotion,17
SL051310,2026-07-06,ST007,PR027,SUP006,Sale,65,44.61,0.0,2899.65,0.0,2899.65,31.11,2022.15,877.5,No promotion,35
SL051311,2026-07-06,ST007,PR028,SUP006,Sale,55,37.93,0.0,2086.15,0.0,2086.15,24.59,1352.45,733.7,No promotion,44
SL051312,2026-07-06,ST007,PR029,SUP006,Sale,35,55.23,0.0825,1933.05,159.45,1773.6,38.75,1356.25,417.35,Store Manager Markdown,21
SL051313,2026-07-06,ST007,PR030,SUP003,Sale,31,80.57,0.0,2497.67,0.0,2497.67,52.02,1612.62,885.05,No promotion,23
SL051314,2026-07-06,ST007,PR031,SUP006,Sale,76,59.79,0.0,4544.04,0.0,4544.04,43.28,3289.28,1254.76,No promotion,52
SL051315,2026-07-06,ST007,PR032,SUP006,Sale,84,64.52,0.059000000000000004,5419.68,319.84,5099.84,45.38,3811.92,1287.92,Store Manager Markdown,63
SL051316,2026-07-06,ST007,PR033,SUP003,Sale,36,61.87,0.0,2227.32,0.0,2227.32,39.82,1433.52,793.8,No promotion,31
SL051317,2026-07-06,ST007,PR034,SUP003,Sale,31,73.4,0.0,2275.4,0.0,2275.4,49.64,1538.84,736.56,No promotion,18
SL051318,2026-07-06,ST007,PR035,SUP006,Sale,50,39.98,0.0,1999.0,0.0,1999.0,28.37,1418.5,580.5,No promotion,33
SL051319,2026-07-06,ST007,PR036,SUP011,Sale,35,35.81,0.0,1253.35,0.0,1253.35,22.83,799.05,454.3,No promotion,22
SL051320,2026-07-06,ST007,PR037,SUP003,Sale,26,69.4,0.0,1804.4,0.0,1804.4,46.25,1202.5,601.9,No promotion,15
SL051321,2026-07-06,ST007,PR038,SUP004,Sale,54,109.85,0.2118,5931.9,1256.47,4675.43,80.04,4322.16,353.27,Winter Price Lock,32
SL051322,2026-07-06,ST007,PR039,SUP004,Sale,51,31.9,0.2049,1626.9,333.31,1293.59,20.29,1034.79,258.8,Winter Price Lock,33
SL051323,2026-07-06,ST007,PR040,SUP010,Sale,46,39.24,0.1808,1805.04,326.43,1478.61,26.09,1200.14,278.47,Winter Price Lock,33
SL051324,2026-07-06,ST007,PR041,SUP010,Sale,49,33.05,0.174,1619.45,281.86,1337.59,21.37,1047.13,290.46,Winter Price Lock,42
SL051325,2026-07-06,ST007,PR042,SUP004,Sale,38,75.26,0.2374,2859.88,678.86,2181.02,51.54,1958.52,222.5,Winter Price Lock,28
SL051326,2026-07-06,ST007,PR043,SUP010,Sale,47,28.51,0.1859,1339.97,249.08,1090.89,18.85,885.95,204.94,Winter Price Lock,41
SL051327,2026-07-06,ST007,PR044,SUP004,Sale,35,120.75,0.1378,4226.25,582.28,3643.97,84.09,2943.15,700.82,Winter Price Lock,21
SL051328,2026-07-06,ST007,PR045,SUP010,Sale,29,43.49,0.2119,1261.21,267.23,993.98,26.27,761.83,232.15,Winter Price Lock,17
SL051329,2026-07-06,ST007,PR046,SUP011,Sale,39,37.72,0.2028,1471.08,298.37,1172.71,22.61,881.79,290.92,Winter Price Lock,26
SL051330,2026-07-06,ST007,PR047,SUP004,Sale,58,49.13,0.1873,2849.54,533.74,2315.8,31.75,1841.5,474.3,Winter Price Lock,32
SL051331,2026-07-06,ST007,PR048,SUP011,Sale,34,44.32,0.242,1506.88,364.69,1142.19,27.07,920.38,221.81,Winter Price Lock,19
SL051332,2026-07-06,ST007,PR049,SUP010,Sale,36,37.49,0.2128,1349.64,287.14,1062.5,24.1,867.6,194.9,Winter Price Lock,31
SL051333,2026-07-06,ST007,PR050,SUP004,Sale,54,24.82,0.2044,1340.28,273.94,1066.34,17.3,934.2,132.14,Winter Price Lock,39
SL051334,2026-07-06,ST007,PR051,SUP005,Sale,56,55.28,0.2043,3095.68,632.41,2463.27,34.64,1939.84,523.43,Winter Price Lock,47
SL051335,2026-07-06,ST007,PR052,SUP005,Sale,46,57.7,0.1586,2654.2,421.02,2233.18,37.42,1721.32,511.86,Winter Price Lock,34
SL051336,2026-07-06,ST007,PR053,SUP005,Sale,60,39.93,0.216,2395.8,517.39,1878.41,24.53,1471.8,406.61,Winter Price Lock,32
SL051337,2026-07-06,ST007,PR054,SUP011,Sale,53,37.36,0.2104,1980.08,416.68,1563.4,22.72,1204.16,359.24,Winter Price Lock,36
SL051338,2026-07-06,ST007,PR055,SUP011,Sale,27,34.37,0.1787,927.99,165.81,762.18,22.05,595.35,166.83,Winter Price Lock,19
SL051339,2026-07-06,ST007,PR056,SUP005,Sale,39,70.62,0.2374,2754.18,653.71,2100.47,44.42,1732.38,368.09,Winter Price Lock,28
SL051340,2026-07-06,ST007,PR057,SUP005,Sale,36,58.64,0.1985,2111.04,419.06,1691.98,37.36,1344.96,347.02,Winter Price Lock,30
SL051341,2026-07-06,ST007,PR058,SUP011,Sale,27,46.17,0.2156,1246.59,268.78,977.81,28.17,760.59,217.22,Winter Price Lock,17
SL051342,2026-07-06,ST007,PR059,SUP005,Sale,39,44.12,0.2013,1720.68,346.31,1374.37,29.28,1141.92,232.45,Winter Price Lock,22
SL051343,2026-07-06,ST007,PR060,SUP011,Sale,21,96.02,0.2755,2016.42,555.59,1460.83,59.89,1257.69,203.14,Winter Price Lock,12
SL051344,2026-07-06,ST007,PR061,SUP011,Sale,30,23.66,0.137,709.8,97.24,612.56,13.93,417.9,194.66,Winter Price Lock,24
SL051345,2026-07-06,ST007,PR062,SUP003,Sale,63,34.8,0.0,2192.4,0.0,2192.4,25.37,1598.31,594.09,No promotion,38
SL051346,2026-07-06,ST007,PR063,SUP003,Sale,66,36.77,0.0,2426.82,0.0,2426.82,27.33,1803.78,623.04,No promotion,40
SL051347,2026-07-06,ST007,PR064,SUP009,Sale,45,50.0,0.0,2250.0,0.0,2250.0,33.72,1517.4,732.6,No promotion,34
SL051348,2026-07-06,ST007,PR065,SUP009,Sale,49,43.97,0.0,2154.53,0.0,2154.53,30.65,1501.85,652.68,No promotion,36
SL051349,2026-07-06,ST007,PR066,SUP009,Sale,73,30.07,0.0,2195.11,0.0,2195.11,21.33,1557.09,638.02,No promotion,55
SL051350,2026-07-06,ST007,PR067,SUP009,Sale,34,32.29,0.0,1097.86,0.0,1097.86,21.84,742.56,355.3,No promotion,25
SL051351,2026-07-06,ST007,PR068,SUP011,Sale,94,24.99,0.0,2349.06,0.0,2349.06,15.42,1449.48,899.58,No promotion,52
SL051352,2026-07-06,ST007,PR069,SUP011,Sale,62,25.34,0.0,1571.08,0.0,1571.08,15.79,978.98,592.1,No promotion,36
